id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit
376659,Bad Moms,2016-07-28,20000000,183936074,100.0,6.3,1252,42.512296,en,['Comedy'],"['STX Entertainment', 'Huayi Brothers Pictures', 'BillBlock Media']","['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Christina Applegate', 'Jada Pinkett Smith']",Jon Lucas,[],"['alcohol', 'bar', 'party', 'divorce', 'family', 'hit and run', 'bathroom humor']","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",8.1968037,163936074
10073,Date Movie,2006-02-17,20000000,48548426,83.0,3.6,222,10.098722,en,['Comedy'],"['Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures']","['Alyson Hannigan', 'Adam Campbell', 'Sophie Monk', 'Jennifer Coolidge', 'Fred Willard']",Jason Friedberg,"['Paul Schiff', 'Jason Friedberg']","['date', 'diary', 'parents-in-law', 'bridegroom', 'wedding']","Spoof of romantic comedies which focuses on a man (Campbell), his crush (Hannigan), his parents (Coolidge, Willard), and her father (Griffin).",1.4274213,28548426
16690,Return to Never Land,2002-02-14,20000000,109862682,72.0,6.1,290,15.341196,en,"['Adventure', 'Fantasy', 'Animation', 'Family']","['Walt Disney Pictures', 'Walt Disney Television Animation', 'Walt Disney Animation Australia']","['Harriet Owen', 'Blayne Weaver', 'Jeff Bennett', 'Kath Soucie', 'Corey Burton']",Robin Budd,[],['animation'],"The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane.",4.4931341,89862682
273895,Selma,2014-12-25,20000000,66787908,127.0,7.4,817,29.023184,en,"['History', 'Drama']","['Plan B Entertainment', 'Harpo Films', 'Celador Films']","['David Oyelowo', 'Tom Wilkinson', 'Carmen Ejogo', 'André Holland', 'Omar J. Dorsey']",Ava DuVernay,"['Oprah Winfrey', 'Dede Gardner']","['alabama', 'martin luther king', 'president', 'black american', 'civil rights', 'protest march', 'woman director', 'selma']","""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",2.3393954,46787908
14873,The Jungle Book 2,2003-02-07,20000000,135680000,72.0,5.6,269,19.819893,en,"['Family', 'Animation', 'Adventure']","['Walt Disney Pictures', 'Walt Disney Television Animation', 'Walt Disney Animation Australia']","['John Goodman', 'Haley Joel Osment', 'Mae Whitman', 'Connor Funk', 'Bob Joles']",Steve Trenbirth,"['Christopher Chase', 'Mary Thorne']","['river', 'musical', 'tiger', 'village', 'feral child', 'sequel', 'bear', 'jungle', 'orphan', 'vulture']","Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",5.784,115680000
8968,Boogeyman,2005-02-04,20000000,67192859,89.0,4.6,191,11.62423,en,"['Thriller', 'Horror', 'Drama', 'Mystery']","['Ghost House Pictures', 'Senator International', 'Screen Gems']","['Emily Deschanel', 'Barry Watson', 'Skye McCole Bartusiak', 'Lucy Lawless', 'Tory Mussett']",Stephen T. Kay,"['Sam Raimi', 'Gary Bryman']","['nightmare', 'hallucination', 'childhood trauma', 'break-up', 'hometown', 'psychotherapy']","Every culture has one – the horrible monster fueling young children's nightmares. But for Tim, the Boogeyman still lives in his memories as a creature that devoured his father 16 years earlier. Is the Boogeyman real? Or did Tim make him up to explain why his father abandoned his family?",2.35964295,47192859
9963,Premonition,2007-02-08,20000000,84146832,96.0,5.8,381,22.049787,en,"['Thriller', 'Drama', 'Mystery']","['TriStar Pictures', 'Hyde Park Films', 'Offspring Entertainment']","['Sandra Bullock', 'Julian McMahon', 'Courtney Taylor Burness', 'Nia Long', 'Shyann McClure']",Mennan Yapo,"['Adam Shankman', 'Jennifer Gibgot']","['deja vu', 'dying and death', 'time travel', 'loss of husband', 'car crash']","A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",3.2073416,64146832
15655,The Tigger Movie,2000-02-11,30000000,45554533,77.0,6.3,143,9.829859,en,"['Animation', 'Family']",['Walt Disney Pictures'],"['Jim Cummings', 'Nikita Hopkins', 'Ken Sansom', 'John Fiedler', 'Peter Cullen']",Jun Falkenstein,['Cheryl Abood'],"['owl', 'donkey', 'tiger', 'piglet', 'bear', 'rabbit', 'woman director']","As it happens, everybody - Pooh, Piglet, Eeyore, Roo, Rabbit, Owl - is busy preparing a suitable winter home for Eeyore. When everything they do seems to get undone by Tigger's exuberant bouncing, Rabbit suggest Tigger go outside and find other tiggers to bounce with - a notion Tigger finds ridiculous because, after all, he's ""the onliest one"" Or is he?",0.5184844333333334,15554533
21208,Orphan,2009-07-24,20000000,41596251,123.0,6.7,1261,29.295801,en,"['Horror', 'Thriller', 'Mystery']","['Dark Castle Entertainment', 'Studio Babelsberg StudioBabelsberg Motion Pictures', 'Don Carmody Productions']","['Vera Farmiga', 'Peter Sarsgaard', 'Isabelle Fuhrman', 'CCH Pounder', 'Jimmy Bennett']",Jaume Collet-Serra,"['Joel Silver', 'Leonardo DiCaprio']","['nun', 'deaf-mute', 'orphan', 'all girl', 'troubled marriage', 'aftercreditsstinger', 'duringcreditsstinger']","A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.",1.07981255,21596251
272878,Max,2015-06-26,20000000,43967255,111.0,6.8,276,14.136476,en,"['Adventure', 'Drama', 'Family']","['Sunswept Entertainment', 'Warner Bros.', 'Metro-Goldwyn-Mayer (MGM)']","['Thomas Haden Church', 'Josh Wiggins', 'Lauren Graham', 'Robbie Amell', 'Mia Xitlali']",Boaz Yakin,"['Karen Rosenfelt', 'Ken Blancato']","['afghanistan', 'war', 'based on true story', 'rescue', 'betrayal', 'dog', 'grieving']",A dog that helped soldiers in Afghanistan returns to the U.S. and is adopted by his handler's family after suffering a traumatic experience.,1.19836275,23967255
9760,Epic Movie,2007-01-25,20000000,86865564,86.0,3.2,326,6.064638,en,"['Action', 'Adventure', 'Comedy']","['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures']","['Kal Penn', 'Adam Campbell', 'Jennifer Coolidge', 'Jayma Mays', 'Faune A. Chambers']",Jason Friedberg,['Paul Schiff'],[],"When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army",3.3432782,66865564
314365,Spotlight,2015-11-06,20000000,88346473,128.0,7.8,2686,41.503588,en,"['Drama', 'Thriller', 'History']","['Universal Pictures', 'Participant Media', 'Anonymous Content']","['Mark Ruffalo', 'Michael Keaton', 'Rachel McAdams', 'Liev Schreiber', 'John Slattery']",Tom McCarthy,"['Steve Golin', 'Michael Sugar']","['child abuse', 'journalism', 'judge', 'florida', 'boston', 'pedophilia', 'court', 'cover-up', 'priest', 'lawyer']","The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",3.41732365,68346473
13279,Lakeview Terrace,2008-09-19,20000000,27640028,110.0,5.9,292,20.495749,en,"['Drama', 'Crime', 'Thriller']","['Screen Gems', 'Overbrook Entertainment']","['Samuel L. Jackson', 'Patrick Wilson', 'Kerry Washington', 'Ron Glass', 'Justin Chambers']",Neil LaBute,"['John Cameron', 'Will Smith']","['vandalism', 'harassment', 'neighbor', 'house party', 'shot to death', 'pregnancy', 'urination', 'interracial couple', 'lapd', 'air conditioner']","A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back.",0.3820014,7640028
1975,The Grudge 2,2006-10-13,20000000,39143839,102.0,5.2,283,13.906944,en,"['Horror', 'Thriller']","['Columbia Pictures Corporation', 'Ghost House Pictures', 'Vertigo Entertainment']","['Sarah Michelle Gellar', 'Amber Tamblyn', 'Edison Chen', 'Arielle Kebbel', 'Jennifer Beals']",Takashi Shimizu,"['Robert Tapert', 'Takashige Ichise']","['remake', 'little boy', 'curse']","In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.",0.95719195,19143839
33644,How Stella Got Her Groove Back,1998-08-14,20000000,37672350,124.0,6.0,24,2.003047,en,"['Comedy', 'Drama', 'Romance']",['Twentieth Century Fox Film Corporation'],"['Angela Bassett', 'Taye Diggs', 'Whoopi Goldberg', 'Regina King', 'Suzzanne Douglas']",Kevin Rodney Sullivan,['Deborah Schindler'],"['black people', 'age difference', 'jamaica', 'vacation', 'female protagonist']","Through good times and bad, Stella and Delilah have always had each other. Now, Stella's so busy building a life that she's forgotten how to really live. But Delilah is about to change all that. What starts as a quick trip to Jamaica, end as an exhilarating voyage of self discovery as Stella learns to open her heart and find love - even if it's with a man 20 years her junior.",0.8836175,17672350
1649,Bill & Ted's Bogus Journey,1991-07-19,0,0,98.0,5.9,308,11.349664,en,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","['Orion Pictures', 'Nelson Entertainment']","['Keanu Reeves', 'Alex Winter', 'George Carlin', 'William Sadler', 'Joss Ackland']",Peter Hewitt,['Scott Kroopf'],"['future', 'dying and death', 'heaven', 'time travel', 'heavy metal', 'diabolical ego', 'afterlife', 'metal', 'robot', 'devil']","Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.",,0
9895,Man of the Year,2006-10-09,20000000,41237648,115.0,5.8,129,11.203335,en,"['Comedy', 'Drama', 'Romance', 'Thriller']","['Universal Pictures', 'Morgan Creek Productions']","['Robin Williams', 'Christopher Walken', 'Laura Linney', 'Lewis Black', 'Jeff Goldblum']",Barry Levinson,"['James G. Robinson', 'David C. Robinson']","['usa president', 'presidential election', 'comedian']","The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",1.0618824,21237648
9570,The Black Hole,1979-12-18,20000000,35841901,98.0,6.1,131,8.265317,en,"['Adventure', 'Family', 'Science Fiction', 'Action']",['Walt Disney Productions'],"['Maximilian Schell', 'Anthony Perkins', 'Robert Forster', 'Joseph Bottoms', 'Ernest Borgnine']",Gary Nelson,['Ron W. Miller'],"['killer robot', 'space marine', 'ghost ship', 'black hole']","The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.",0.79209505,15841901
27579,The American,2010-08-31,20000000,65464324,104.0,5.8,481,18.632156,en,"['Crime', 'Drama', 'Thriller']","['This Is That Productions', 'Focus Features', 'Twins Financing']","['George Clooney', 'Violante Placido', 'Thekla Reuten', 'Paolo Bonacelli', 'Johan Leysen']",Anton Corbijn,"['George Clooney', 'Anne Carey']","['prostitute', 'sweden', 'suspense', 'priest', 'very little dialogue']","Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",2.2732162,45464324
16052,Selena,1997-03-21,20000000,60000000,127.0,7.0,114,6.92592,en,['Drama'],"['Q Productions', 'Esparza / Katz Productions']","['Jennifer Lopez', 'Edward James Olmos', 'Constance Marie', 'Jon Seda', 'Lupe Ontiveros']",Gregory Nava,"['Robert Katz', 'Moctesuma Esparza']","['musical', 'tejano', 'elopement', 'bustier', 'fan club']","In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",2.0,40000000
40264,Vampires Suck,2010-08-18,20000000,80547866,82.0,4.2,315,17.165039,en,"['Horror', 'Comedy']","['Regency Enterprises', 'Road Rebel']","['Chris Riggi', 'Matt Lanter', 'Jenn Proske', 'Ken Jeong', 'Bradley Dodds']",Jason Friedberg,"['Jason Friedberg', 'Aaron Seltzer']","['vampire', 'high school', 'prom', 'spoof', 'horror spoof', 'teenager', 'duringcreditsstinger']","Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",3.0273933,60547866
