id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
128,Princess Mononoke,1997-07-12,26500000,159375308,134.0,8.2,1983,60.732738,ja,"['Adventure', 'Fantasy', 'Animation']","['Miramax Films', 'Studio Ghibli', 'Nibariki']","['Yōji Matsuda', 'Yuriko Ishida', 'Yūko Tanaka', 'Kaoru Kobayashi', 'Masahiko Nishimura']",Hayao Miyazaki,['Toshio Suzuki'],"['fight', 'wolf', 'village and town', 'iron', 'pan', 'wild boar', 'territory', 'friendship', 'princess', 'good vs evil']","Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",5.014162566037736,132875308,1,1997,7,3,Medium,3,3,7.592870287844818,197761.19402985074,0.030611259072580645,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388
16608,The Proposition,2005-10-06,2000000,5048693,104.0,7.1,218,14.617944,en,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']","['Autonomous', 'UK Film Council', 'Surefire Film Productions']","['Guy Pearce', 'Ray Winstone', 'Emily Watson', 'Danny Huston', 'David Wenham']",John Hillcoat,"['Chris Brown', 'Pam Collis']","['gallows', 'australia', 'psychopath', 'outlaw', 'misanthrope', 'gang', 'shootout', 'sadist', 'brutality', 'violence']","Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.",1.5243465,3048693,0,2005,10,4,Low,6,3,5.389071729816501,19230.76923076923,0.06674860273972602,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.8660254037844386,0.5000000000000001
32316,Marci X,2003-08-22,20000000,1675706,84.0,3.3,12,5.65327,en,['Comedy'],['Paramount Pictures'],"['Lisa Kudrow', 'Damon Wayans', 'Richard Benjamin', 'Jane Krakowski', 'Christine Baranski']",Richard Benjamin,[],[],A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,-0.9162147,-18324294,0,2003,8,3,Medium,1,1,2.5649493574615367,238095.2380952381,0.4348669230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004
7299,Equilibrium,2002-12-06,20000000,5359645,107.0,6.9,1552,44.566609,en,"['Action', 'Science Fiction', 'Thriller']","['Dimension Films', 'Blue Tulip Productions']","['Christian Bale', 'Taye Diggs', 'Emily Watson', 'Angus Macfadyen', 'Sean Bean']",Kurt Wimmer,"['Jan de Bont', 'Lucas Foster']","['resistance', 'fascism', 'totalitarian regime', 'destroy', 'phasing', 'dystopia', 'book burning', 'outlaw', 'government agent']","In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",-0.73201775,-14640355,0,2002,12,4,Medium,3,2,7.347943823148687,186915.8878504673,0.028697108177720542,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-2.4492935982947064e-16,1.0
13405,The Children of Huang Shi,2008-07-03,40000000,7400000,125.0,6.5,52,8.978408,zh,"['Drama', 'War']","['Australian Film Finance Corporation', 'Zero Fiction Film', 'Ming Productions']","['Jonathan Rhys Meyers', 'Radha Mitchell', 'Chow Yun-fat', 'Michelle Yeoh']",Roger Spottiswoode,[],"['based on true story', 'duringcreditsstinger']","About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",-0.815,-32600000,0,2008,7,3,Medium,2,3,3.970291913552122,320000.0,0.16940392452830189,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388
314385,By the Sea,2015-11-12,10000000,3727746,122.0,5.4,156,11.267676,en,"['Drama', 'Romance']","['Plan B Entertainment', 'Jolie Pas', 'Pellikola']","['Angelina Jolie', 'Brad Pitt', 'Mélanie Laurent', 'Melvil Poupaud', 'Niels Arestrup']",Angelina Jolie,"['Brad Pitt', 'Angelina Jolie']","['france', 'hotel', '1970s', 'grief', 'travel', 'unhappiness', 'marriage problems', 'woman director']","Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",-0.6272254,-6272254,0,2015,11,4,Low,2,3,5.056245805348308,81967.2131147541,0.07176863694267516,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
10448,Rapa Nui,1994-09-09,20000000,305070,107.0,6.2,33,3.581906,en,['Adventure'],"['Tig Productions', 'Majestic Films International', 'Warner Bros.']","['Jason Scott Lee', 'Esai Morales', 'Sandrine Holt', 'Eru Potaka-Dewes', 'Emilio Tuki Hito']",Kevin Reynolds,"['Kevin Costner', 'Jim Wilson']","['in love with enemy', 'indigenous', 'island']",Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,-0.9847465,-19694930,0,1994,9,3,Medium,1,3,3.5263605246161616,186915.8878504673,0.10535017647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.0,-1.8369701987210297e-16
43935,Dylan Dog: Dead of Night,2011-03-16,20000000,4634062,107.0,4.5,139,10.617236,en,"['Action', 'Comedy', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']","['Hyde Park Films', 'platinum studios', 'Long Distance Films']","['Brandon Routh', 'Peter Stormare', 'Sam Huntington', 'Taye Diggs', 'Anita Briem']",Kevin Munroe,[],"['detective', 'vampire', 'supernatural', 'zombie', 'werewolf', 'ghouls']","Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.",-0.7682969,-15365938,0,2011,3,1,Medium,6,3,4.941642422609304,186915.8878504673,0.0758374,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1.0,6.123233995736766e-17
44638,The Tempest,2010-12-10,20000000,346594,110.0,6.0,31,3.620537,en,"['Drama', 'Fantasy']","['Miramax Films', 'Touchstone Pictures']","['Helen Mirren', 'Felicity Jones', 'Reeve Carney', 'David Strathairn', 'Tom Conti']",Julie Taymor,"['Julie Taymor', 'Robert Chartoff']","['shakespeare', 'sword', 'island', 'frog', 'sorcery', 'banishment', 'spirit', 'storm', 'staff', 'woman director']","An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.",-0.9826703,-19653406,0,2010,12,4,Medium,2,2,3.4657359027997265,181818.18181818182,0.11314178125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0
199373,The Frozen Ground,2013-07-18,27220000,5496951,105.0,6.1,465,28.060472,en,"['Thriller', 'Crime']","['Grindstone Entertainment Group', 'Cheetah Vision', 'K5 International']","['Nicolas Cage', 'Vanessa Hudgens', 'John Cusack', 'Radha Mitchell', ""Jodi Lyn O'Keefe""]",Scott Walker,"['Mark Ordesky', 'Randall Emmett']","['gun', 'escape', 'serial killer', 'man hunt', 'hunting']",An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,-0.7980547024246877,-21723049,0,2013,7,3,Medium,2,3,6.144185634125646,259238.09523809524,0.060215605150214596,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388
581,Dances with Wolves,1990-11-09,22000000,424208848,181.0,7.6,1046,45.707835,en,"['Adventure', 'Drama', 'Western']","['Tig Productions', 'Majestic Films International']","['Kevin Costner', 'Mary McDonnell', 'Graham Greene', 'Rodney A. Grant', 'Floyd Red Crow Westerman']",Kevin Costner,"['Kevin Costner', 'Jim Wilson']","['countryside', 'based on novel', 'suicide attempt', 'culture clash', 'loss of family', 'deserter', 'interpreter', 'language barrier', 'self-discovery', 'dakota']","Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",18.282220363636362,402208848,1,1990,11,4,Medium,3,2,6.953684210870537,121546.96132596685,0.043656002865329516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384
52449,Bad Teacher,2011-05-16,20000000,216197492,92.0,5.4,1584,28.497242,en,['Comedy'],"['Columbia Pictures', 'Mosaic Media Group']","['Cameron Diaz', 'Jason Segel', 'Justin Timberlake', 'Lucy Punch', 'Phyllis Smith']",Jake Kasdan,"['David B. Householter', 'Jimmy Miller']","['classroom', 'teacher', 'school', 'workplace humor']","A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",9.8098746,196197492,1,2011,5,2,Medium,1,2,7.368339686311381,217391.30434782608,0.017979332492113566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
12150,Sea of Love,1989-09-15,19000000,110879513,113.0,6.7,141,11.47316,en,"['Drama', 'Crime', 'Mystery']",['Universal Pictures Corporation'],"['Al Pacino', 'Ellen Barkin', 'John Goodman', 'Michael Rooker', 'William Hickey']",Harold Becker,"['Martin Bregman', 'Louis A. Stroller']","['new york', 'alcohol', 'sex', 'detective', 'newspaper', 'nudity', 'suspect', 'police', 'murder', 'suspense']","Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",4.835763842105263,91879513,1,1989,9,3,Medium,3,1,4.955827057601261,168141.59292035399,0.08079690140845071,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.0,-1.8369701987210297e-16
11247,A Cinderella Story,2004-07-10,19000000,70067909,95.0,6.1,713,25.28132,en,['Comedy'],"['Gaylord Films', 'Warner Bros.', 'Dylan Sellers Productions']","['Hilary Duff', 'Jennifer Coolidge', 'Chad Michael Murray', 'Dan Byrd', 'Regina King']",Mark Rosman,"['Hunt Lowry', 'Dylan Sellers']","['jealousy', 'cinderella', 'work', 'step mother', 'high school', 'school party', 'orphan', 'teenager', 'disguise', 'american football player']","Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!",2.687784684210526,51067909,1,2004,7,3,Medium,1,3,6.570882962339584,200000.0,0.035408011204481796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
4232,Scream,1996-12-20,14000000,173046663,111.0,7.0,1476,45.99611,en,"['Crime', 'Horror', 'Mystery']","['Woods Entertainment', 'Dimension Films']","['David Arquette', 'Neve Campbell', 'Courteney Cox', 'Matthew Lillard', 'Rose McGowan']",Wes Craven,"['Cathy Konrad', 'Cary Woods']","['halloween', 'gore', 'serial killer', 'slasher', 'tabloid', 'news reporter', 'self-referential', 'meta film']","A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",11.360475928571429,159046663,1,1996,12,4,Medium,3,2,7.29776828253138,126126.12612612612,0.03114157752200406,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-2.4492935982947064e-16,1.0
694,The Shining,1980-05-22,19000000,44017374,144.0,8.1,3757,78.699993,en,"['Horror', 'Thriller']","['Hawk Films', 'Warner Bros.', 'Peregrine']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson']",Stanley Kubrick,['Stanley Kubrick'],"['hotel', 'isolation', 'hotelier', 'colorado', 'maze', 'bartender', 'ax', 'delusion', 'loneliness', 'caretaker']","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",1.3167038947368421,25017374,0,1980,5,2,Medium,2,3,8.231642179973411,131944.44444444444,0.02094198855774348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.49999999999999994,-0.8660254037844387
105,Back to the Future,1985-07-03,19000000,381109762,116.0,8.0,6079,76.603233,en,"['Adventure', 'Comedy', 'Science Fiction', 'Family']","['Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover', 'Thomas F. Wilson']",Robert Zemeckis,"['Bob Gale', 'Neil Canton']","['clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past']","Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",19.05840852631579,362109762,1,1985,7,3,Medium,4,3,8.712759974960212,163793.10344827586,0.01259921595394737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388
11377,House on Haunted Hill,1999-10-29,19000000,40846082,93.0,5.5,209,13.664614,en,"['Horror', 'Mystery', 'Thriller']","['Dark Castle Entertainment', 'Warner Bros.']","['Geoffrey Rush', 'Famke Janssen', 'Taye Diggs', 'Peter Gallagher', 'Chris Kattan']",William Malone,"['Robert Zemeckis', 'Joel Silver']","['lunatic asylum', 'aftercreditsstinger']","A remake of the 1959 film of the same name. A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",1.1497937894736843,21846082,0,1999,10,4,Medium,3,2,5.3471075307174685,204301.0752688172,0.06506959047619047,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,-0.8660254037844386,0.5000000000000001
41210,The Switch,2010-05-11,19000000,49830607,101.0,5.9,583,27.494037,en,"['Comedy', 'Romance', 'Drama']","['Mandate Pictures', 'Bona Fide Productions', 'Echo Films']","['Jason Bateman', 'Jennifer Aniston', 'Jeff Goldblum', 'Juliette Lewis', 'Todd Louiso']",Josh Gordon,"['Albert Berger', 'Ron Yerxa']","['alcohol', 'single parent', 'baby', 'restaurant', 'aquarium', 'sperm', 'little boy', 'male female relationship', 'pregnant', 'artificial insemination']","An unmarried 40-year-old woman turns to a turkey baster in order to become pregnant. Seven years later, she reunites with her best friend, who has been living with a secret: he replaced her preferred sperm sample with his own.",1.6226635263157896,30830607,0,2010,5,2,Medium,3,3,6.369900982828227,188118.81188118813,0.04707883047945205,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387
12090,Just Married,2003-01-09,18000000,101564935,95.0,5.3,404,18.47518,en,['Comedy'],"['Twentieth Century Fox Film Corporation', 'Robert Simonds Productions', 'Mediastream Dritte Film GmbH & Co. Beteiligungs KG']","['Ashton Kutcher', 'Brittany Murphy', 'Christian Kane', 'David Moscow', 'Alex Thomas']",Shawn Levy,['Robert Simonds'],"['venice', 'france', 'prison', 'fire', 'europe', 'married couple', 'honeymoon', 'castle', 'just married', 'chewing gum']","Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",4.642496388888889,83564935,1,2003,1,1,Medium,1,3,6.003887067106539,189473.68421052632,0.04561772839506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.49999999999999994,0.8660254037844387
62630,The Devil's Double,2011-02-11,19100000,5728213,109.0,6.5,208,10.559414,en,"['Drama', 'Action', 'Thriller', 'Crime', 'War']","['Corrino Media Corporation', 'Corsan', 'Staccato Films']","['Dominic Cooper', 'Ludivine Sagnier', 'Raad Rawi', 'Mehmet Ferda', 'Philip Quast']",Lee Tamahori,"['Paul Breuls', 'Catherine Vandeleene']","['palace', 'impostor', 'pervertion']",A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.,-0.700093560209424,-13371787,0,2011,2,1,Medium,5,3,5.342334251964811,175229.35779816515,0.050523511961722486,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
